"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-10-20 ~ 2025-10-19"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 수원시 영통구"
"읍면동 : 영통동"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"716","경기도 수원시 영통구 영통동","1***","12m미만","23.00","전세","202412","09","6,500","0","2000","매영로415번길","202502~202702","신규","-","","","단독다가구"
"717","경기도 수원시 영통구 영통동","1***","12m미만","19.83","월세","202412","09","500","42","1998","매영로415번길","202501~202601","신규","-","","","단독다가구"
"718","경기도 수원시 영통구 영통동","1***","25m미만","24.34","월세","202412","09","500","40","2001","반달로","202412~202512","신규","-","","","단독다가구"
"719","경기도 수원시 영통구 영통동","1***","25m이상","23.75","월세","202412","09","500","35","2000","청명남로4번길","202412~202512","신규","-","","","단독다가구"
"720","경기도 수원시 영통구 영통동","9**","12m미만","71.43","월세","202412","09","10,500","90","","봉영로1492번길","202412~202812","갱신","-","25,000","0","단독다가구"
"721","경기도 수원시 영통구 영통동","1***","25m이상","22.00","전세","202412","09","7,000","0","2001","청명로","202502~202702","신규","-","","","단독다가구"
"722","경기도 수원시 영통구 영통동","1***","25m이상","23.00","월세","202412","08","5,000","22","2000","청명로59번길","202502~202702","신규","-","","","단독다가구"
"723","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202412","07","300","41","2003","청명로43번길","202502~202602","신규","-","","","단독다가구"
"724","경기도 수원시 영통구 영통동","1***","12m미만","23.86","월세","202412","07","300","36","2000","청명남로4번길","202502~202602","신규","-","","","단독다가구"
"725","경기도 수원시 영통구 영통동","1***","12m미만","30.00","월세","202412","07","500","55","1999","영일로21번길","202502~202602","신규","-","","","단독다가구"
"726","경기도 수원시 영통구 영통동","1***","25m미만","22.00","월세","202412","07","500","39","2000","반달로","202502~202602","신규","-","","","단독다가구"
"727","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202412","07","500","40","2000","매영로415번길","202502~202602","신규","-","","","단독다가구"
"728","경기도 수원시 영통구 영통동","1***","12m미만","21.00","월세","202412","07","500","41","2000","매영로415번길","202501~202601","신규","-","","","단독다가구"
"729","경기도 수원시 영통구 영통동","1***","25m이상","23.00","월세","202412","07","500","46","2001","청명로59번길","202501~202601","신규","-","","","단독다가구"
"730","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202412","07","4,000","20","2001","봉영로1482번길","202501~202601","신규","-","","","단독다가구"
"731","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202412","07","500","41","2002","청명로77번길","202501~202601","신규","-","","","단독다가구"
"732","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202412","07","300","43","2000","청명북로7번길","202501~202601","신규","-","","","단독다가구"
"733","경기도 수원시 영통구 영통동","1***","12m미만","21.00","월세","202412","07","300","45","2001","매영로415번길","202501~202601","신규","-","","","단독다가구"
"734","경기도 수원시 영통구 영통동","1***","12m미만","27.10","월세","202412","07","300","34","2000","청명남로50번길","202412~202512","신규","-","","","단독다가구"
"735","경기도 수원시 영통구 영통동","1***","12m미만","20.58","전세","202412","07","8,000","0","2005","청명북로","202412~202612","신규","-","","","단독다가구"
"736","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202412","07","300","35","2008","청명남로12번길","202501~202601","신규","-","","","단독다가구"
"737","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202412","06","500","45","","영일로21번길","202502~202602","신규","-","","","단독다가구"
"738","경기도 수원시 영통구 영통동","1***","12m미만","40.00","월세","202412","06","1,000","65","1997","매영로415번길","202501~202601","신규","-","","","단독다가구"
"739","경기도 수원시 영통구 영통동","1***","25m미만","22.76","월세","202412","06","500","42","2001","청명북로","202501~202601","신규","-","","","단독다가구"
"740","경기도 수원시 영통구 영통동","1***","25m이상","26.40","월세","202412","06","500","40","2002","매영로425번길","202412~202512","신규","-","","","단독다가구"
"741","경기도 수원시 영통구 영통동","1***","12m미만","19.83","월세","202412","06","300","50","2000","매영로415번길","202412~202601","신규","-","","","단독다가구"
"742","경기도 수원시 영통구 영통동","9**","12m미만","36.30","월세","202412","06","1,000","70","2001","봉영로1482번길","202412~202512","신규","-","","","단독다가구"
"743","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202412","06","300","39","","청명남로4번길","202412~202512","신규","-","","","단독다가구"
"744","경기도 수원시 영통구 영통동","9**","12m미만","25.00","월세","202412","06","500","40","2001","매영로398번길","202412~202512","신규","-","","","단독다가구"
"745","경기도 수원시 영통구 영통동","1***","12m미만","18.00","월세","202412","05","500","41","2001","청명로43번길","202502~202602","신규","-","","","단독다가구"
"746","경기도 수원시 영통구 영통동","1***","25m이상","21.00","월세","202412","05","500","43","2002","매영로415번길","202502~202602","신규","-","","","단독다가구"
"747","경기도 수원시 영통구 영통동","1***","12m미만","29.59","월세","202412","04","500","41","2000","청명로77번길","202412~202512","신규","-","","","단독다가구"
"748","경기도 수원시 영통구 영통동","9**","25m이상","26.40","월세","202412","04","500","41","1999","영일로","202502~202602","신규","-","","","단독다가구"
"749","경기도 수원시 영통구 영통동","9**","12m미만","23.00","월세","202412","04","500","43","2001","덕영대로1673번길","202502~202602","신규","-","","","단독다가구"
"750","경기도 수원시 영통구 영통동","1***","12m미만","26.02","전세","202412","04","9,000","0","2000","매영로425번길","202502~202702","신규","-","","","단독다가구"
"751","경기도 수원시 영통구 영통동","1***","25m이상","59.79","전세","202412","03","15,850","0","","봉영로1744번길","202501~202701","갱신","사용","15,100","0","단독다가구"
"752","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202412","03","200","29","2001","청명남로4번길","202412~202512","신규","-","","","단독다가구"
"753","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202412","03","500","41","2000","매영로415번길","202502~202602","신규","-","","","단독다가구"
"754","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202412","03","500","43","2000","청명남로4번길","202502~202602","신규","-","","","단독다가구"
"755","경기도 수원시 영통구 영통동","1***","12m미만","25.00","월세","202412","03","500","45","1999","영일로21번길","202501~202601","신규","-","","","단독다가구"
"756","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202412","03","500","46","","청명로59번길","202502~202602","신규","-","","","단독다가구"
"757","경기도 수원시 영통구 영통동","1***","12m미만","25.00","전세","202412","02","9,000","0","1999","청명로59번길","202501~202701","신규","-","","","단독다가구"
"758","경기도 수원시 영통구 영통동","1***","12m미만","23.00","월세","202412","02","2,000","31","2001","매영로415번길","202412~202612","신규","-","","","단독다가구"
"759","경기도 수원시 영통구 영통동","1***","25m미만","20.00","월세","202412","02","500","40","2001","영일로","202502~202602","신규","-","","","단독다가구"
"760","경기도 수원시 영통구 영통동","1***","12m미만","21.00","월세","202412","02","700","45","2001","청명로59번길","202502~202602","신규","-","","","단독다가구"
"761","경기도 수원시 영통구 영통동","1***","25m이상","26.40","월세","202412","02","500","50","2001","매영로","202501~202601","신규","-","","","단독다가구"
"762","경기도 수원시 영통구 영통동","1***","25m이상","23.00","월세","202412","01","500","44","2000","청명로59번길","202502~202602","신규","-","","","단독다가구"
"763","경기도 수원시 영통구 영통동","1***","25m미만","24.00","월세","202411","30","1,000","44","2001","반달로","202502~202602","신규","-","","","단독다가구"
"764","경기도 수원시 영통구 영통동","1***","25m이상","26.40","월세","202411","30","500","46","2001","영일로","202502~202602","신규","-","","","단독다가구"
"765","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202411","30","500","42","2002","청명남로12번길","202502~202602","신규","-","","","단독다가구"
"766","경기도 수원시 영통구 영통동","1***","25m미만","24.00","월세","202411","30","500","40","2000","반달로","202502~202602","신규","-","","","단독다가구"
"767","경기도 수원시 영통구 영통동","9**","12m미만","20.00","월세","202411","30","500","38","1999","매영로398번길","202501~202601","신규","-","","","단독다가구"
"768","경기도 수원시 영통구 영통동","9**","12m미만","25.00","월세","202411","30","500","41","2000","매영로398번길","202412~202512","신규","-","","","단독다가구"
"769","경기도 수원시 영통구 영통동","9**","12m미만","22.00","월세","202411","30","500","40","2000","매영로398번길","202501~202601","신규","-","","","단독다가구"
"770","경기도 수원시 영통구 영통동","1***","12m미만","46.00","월세","202411","30","5,900","15","2001","영일로","202411~202611","신규","-","","","단독다가구"
"771","경기도 수원시 영통구 영통동","1***","25m미만","20.00","월세","202411","30","2,500","31","2001","반달로","202502~202602","신규","-","","","단독다가구"
"772","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202411","30","500","44","","매영로415번길","202502~202602","신규","-","","","단독다가구"
"773","경기도 수원시 영통구 영통동","1***","25m미만","24.00","월세","202411","29","500","39","2001","청명로21번길","202501~202601","신규","-","","","단독다가구"
"774","경기도 수원시 영통구 영통동","6*","12m미만","39.66","전세","202411","29","7,500","0","2010","영통로351번길","202501~202701","신규","-","","","단독다가구"
"775","경기도 수원시 영통구 영통동","1***","12m미만","27.24","전세","202411","28","8,000","0","1999","매영로415번길","202502~202702","신규","-","","","단독다가구"
"776","경기도 수원시 영통구 영통동","1***","12m미만","28.60","전세","202411","27","12,000","0","2001","청명남로4번길","202412~202612","신규","-","","","단독다가구"
"777","경기도 수원시 영통구 영통동","9**","12m미만","16.50","월세","202411","27","500","34","","봉영로1482번길","202501~202601","갱신","-","500","34","단독다가구"
"778","경기도 수원시 영통구 영통동","1***","12m미만","25.00","전세","202411","27","9,500","0","1999","청명로59번길","-","-","-","","","단독다가구"
"779","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202411","26","300","35","2001","덕영대로1673번길","202501~202601","신규","-","","","단독다가구"
"780","경기도 수원시 영통구 영통동","1***","25m미만","20.00","월세","202411","26","1,000","40","2001","반달로","202501~202601","신규","-","","","단독다가구"
"781","경기도 수원시 영통구 영통동","1***","12m미만","25.00","월세","202411","26","500","45","2001","청명남로60번길","202411~202511","신규","-","","","단독다가구"
"782","경기도 수원시 영통구 영통동","1***","12m미만","27.47","월세","202411","25","200","27","2001","청명북로7번길","202411~202511","신규","-","","","단독다가구"
"783","경기도 수원시 영통구 영통동","1***","25m이상","23.00","월세","202411","25","300","39","2001","청명로59번길","202501~202601","신규","-","","","단독다가구"
"784","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202411","25","1,000","46","2003","매영로425번길","202501~202601","신규","-","","","단독다가구"
"785","경기도 수원시 영통구 영통동","9**","12m미만","20.00","월세","202411","25","500","46","2001","매영로398번길","202501~202601","신규","-","","","단독다가구"
"786","경기도 수원시 영통구 영통동","1***","25m미만","26.00","월세","202411","25","500","44","2000","반달로","202501~202601","신규","-","","","단독다가구"
"787","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202411","25","500","47","1999","매영로415번길","202412~202601","신규","-","","","단독다가구"
"788","경기도 수원시 영통구 영통동","1***","12m미만","25.00","월세","202411","25","500","40","2001","청명로59번길","202501~202601","신규","-","","","단독다가구"
"789","경기도 수원시 영통구 영통동","1***","12m미만","27.00","월세","202411","23","500","30","1999","청명남로4번길","202411~202512","신규","-","","","단독다가구"
"790","경기도 수원시 영통구 영통동","9**","12m미만","22.00","월세","202411","23","500","46","2001","매영로398번길","202501~202601","신규","-","","","단독다가구"
"791","경기도 수원시 영통구 영통동","9**","12m미만","20.00","월세","202411","23","500","46","2001","매영로398번길","202501~202601","신규","-","","","단독다가구"
"792","경기도 수원시 영통구 영통동","9**","12m미만","25.29","월세","202411","23","1,000","35","2001","봉영로1482번길","202412~202512","신규","-","","","단독다가구"
"793","경기도 수원시 영통구 영통동","1***","25m미만","40.00","전세","202411","23","10,419","0","2001","반달로","202502~202702","신규","-","","","단독다가구"
"794","경기도 수원시 영통구 영통동","1***","12m미만","28.00","월세","202411","22","500","45","1999","매영로415번길","202501~202601","신규","-","","","단독다가구"
"795","경기도 수원시 영통구 영통동","1***","25m미만","40.00","월세","202411","22","500","65","2002","반달로","202412~202512","신규","-","","","단독다가구"
"796","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202411","22","500","41","2001","청명북로7번길","202501~202601","신규","-","","","단독다가구"
"797","경기도 수원시 영통구 영통동","1***","25m미만","26.40","월세","202411","22","500","40","2001","반달로","202501~202601","신규","-","","","단독다가구"
"798","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202411","21","300","42","","청명로59번길","202502~202602","신규","-","","","단독다가구"
"799","경기도 수원시 영통구 영통동","1***","25m미만","20.00","월세","202411","21","500","38","2002","반달로","202412~202512","신규","-","","","단독다가구"
"800","경기도 수원시 영통구 영통동","9**","12m미만","20.00","월세","202411","20","500","39","1999","매영로398번길","202501~202601","신규","-","","","단독다가구"
"801","경기도 수원시 영통구 영통동","1***","12m미만","27.56","전세","202411","20","7,000","0","2000","매영로415번길","202412~202612","신규","-","","","단독다가구"
"802","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202411","20","500","38","2001","청명북로7번길","202412~202512","신규","-","","","단독다가구"
"803","경기도 수원시 영통구 영통동","1***","25m이상","22.00","전세","202411","20","6,000","0","2002","청명로","202412~202612","신규","-","","","단독다가구"
"804","경기도 수원시 영통구 영통동","1***","12m미만","27.56","전세","202411","20","7,000","0","2000","매영로415번길","202412~202612","신규","-","","","단독다가구"
"805","경기도 수원시 영통구 영통동","1***","25m이상","22.00","전세","202411","20","6,000","0","2002","청명로","202412~202612","신규","-","","","단독다가구"
"806","경기도 수원시 영통구 영통동","9**","12m미만","26.40","월세","202411","20","500","35","2002","덕영대로1681번길","202501~202601","신규","-","","","단독다가구"
"807","경기도 수원시 영통구 영통동","9**","12m미만","22.00","월세","202411","20","500","43","1998","덕영대로1681번길","202501~202601","신규","-","","","단독다가구"
"808","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202411","19","300","33","2000","청명남로4번길","202412~202512","신규","-","","","단독다가구"
"809","경기도 수원시 영통구 영통동","1***","25m이상","21.00","월세","202411","19","500","40","","매영로415번길","202501~202601","신규","-","","","단독다가구"
"810","경기도 수원시 영통구 영통동","9**","12m미만","22.00","월세","202411","19","500","41","1998","매영로398번길","202501~202601","신규","-","","","단독다가구"
"811","경기도 수원시 영통구 영통동","1***","25m이상","23.00","월세","202411","19","500","44","","청명로59번길","202501~202601","신규","-","","","단독다가구"
"812","경기도 수원시 영통구 영통동","9**","12m미만","26.40","월세","202411","19","300","30","2001","덕영대로1681번길","202411~202511","신규","-","","","단독다가구"
"813","경기도 수원시 영통구 영통동","1***","12m미만","25.00","월세","202411","19","300","36","1999","청명남로50번길","202411~202511","신규","-","","","단독다가구"
"814","경기도 수원시 영통구 영통동","1***","12m미만","29.00","월세","202411","19","500","45","2002","청명로59번길","202412~202612","신규","-","","","단독다가구"
"815","경기도 수원시 영통구 영통동","9**","12m미만","233.60","전세","202411","18","8,000","0","2000","봉영로1492번길","202411~202611","갱신","-","7,000","0","단독다가구"
"816","경기도 수원시 영통구 영통동","9**","12m미만","20.87","전세","202411","18","9,000","0","2001","봉영로1482번길","202412~202612","신규","-","","","단독다가구"
"817","경기도 수원시 영통구 영통동","1***","12m미만","49.00","월세","202411","18","550","54","2001","청명로59번길","202501~202601","갱신","사용","550","52","단독다가구"
"818","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202411","18","500","35","2001","덕영대로1673번길","202412~202512","신규","-","","","단독다가구"
"819","경기도 수원시 영통구 영통동","1***","12m미만","40.00","월세","202411","18","1,000","75","2003","매영로425번길","202412~202512","신규","-","","","단독다가구"
"820","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202411","18","500","35","","덕영대로1673번길","202412~202512","신규","-","","","단독다가구"
"821","경기도 수원시 영통구 영통동","9**","12m미만","20.87","전세","202411","18","9,000","0","2001","봉영로1482번길","-","-","-","","","단독다가구"
"822","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202411","18","500","41","2000","청명로59번길","202502~202601","신규","-","","","단독다가구"
"823","경기도 수원시 영통구 영통동","1***","12m미만","28.88","월세","202411","16","500","41","2000","청명북로7번길","202501~202512","신규","-","","","단독다가구"
"824","경기도 수원시 영통구 영통동","1***","25m이상","20.00","월세","202411","16","300","39","1999","청명남로4번길","202502~202602","신규","-","","","단독다가구"
"825","경기도 수원시 영통구 영통동","9**","12m미만","26.40","월세","202411","16","500","43","2001","덕영대로1681번길","202501~202601","신규","-","","","단독다가구"
"826","경기도 수원시 영통구 영통동","1***","12m미만","26.41","월세","202411","16","500","44","2000","매영로415번길","202411~202512","신규","-","","","단독다가구"
"827","경기도 수원시 영통구 영통동","1***","12m미만","26.00","전세","202411","16","5,000","0","2000","청명북로7번길","202411~202611","신규","-","","","단독다가구"
"828","경기도 수원시 영통구 영통동","9**","12m미만","26.40","월세","202411","16","1,000","43","2001","덕영대로1673번길","202501~202601","갱신","사용","1,000","43","단독다가구"
"829","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202411","15","500","41","2000","청명로","202501~202601","신규","-","","","단독다가구"
"830","경기도 수원시 영통구 영통동","1***","12m미만","28.87","월세","202411","14","500","42","2000","청명북로7번길","202411~202511","신규","-","","","단독다가구"
"831","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202411","13","500","45","2000","매영로","202501~202601","신규","-","","","단독다가구"
"832","경기도 수원시 영통구 영통동","1***","25m이상","20.00","월세","202411","13","500","39","2001","청명로43번길","202501~202601","신규","-","","","단독다가구"
"833","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202411","13","500","35","2001","덕영대로1673번길","202502~202602","신규","-","","","단독다가구"
"834","경기도 수원시 영통구 영통동","9**","12m미만","26.40","월세","202411","13","500","42","","덕영대로1681번길","202501~202601","신규","-","","","단독다가구"
"835","경기도 수원시 영통구 영통동","1***","12m미만","33.20","월세","202411","13","500","50","2003","청명남로50번길","202411~202511","신규","-","","","단독다가구"
"836","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202411","12","500","45","","청명로59번길","202501~202601","신규","-","","","단독다가구"
"837","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202411","12","3,000","47","2000","봉영로1492번길","202412~202602","신규","-","","","단독다가구"
"838","경기도 수원시 영통구 영통동","9**","25m이상","22.00","전세","202411","12","5,500","0","2000","영일로","-","-","-","","","단독다가구"
"839","경기도 수원시 영통구 영통동","1***","12m미만","21.00","월세","202411","09","500","41","2002","영일로21번길","202502~202601","신규","-","","","단독다가구"
"840","경기도 수원시 영통구 영통동","1***","25m미만","25.00","월세","202411","09","6,000","7","2001","반달로","202501~202801","신규","-","","","단독다가구"
"841","경기도 수원시 영통구 영통동","9**","12m미만","25.00","전세","202411","09","8,000","0","2000","매영로398번길","202412~202612","신규","-","","","단독다가구"
"842","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202411","09","300","42","2001","매영로393번길","202411~202511","신규","-","","","단독다가구"
"843","경기도 수원시 영통구 영통동","1***","12m미만","28.38","전세","202411","08","10,000","0","2000","청명남로4번길","202502~202702","신규","-","","","단독다가구"
"844","경기도 수원시 영통구 영통동","9**","12m미만","27.96","전세","202411","08","8,000","0","2000","매영로398번길","202412~202612","신규","-","","","단독다가구"
"845","경기도 수원시 영통구 영통동","1***","12m미만","29.05","월세","202411","08","500","41","2000","청명남로50번길","202411~202511","신규","-","","","단독다가구"
"846","경기도 수원시 영통구 영통동","1***","12m미만","66.11","전세","202411","08","15,000","0","2001","청명북로7번길","202411~202611","갱신","사용","15,000","0","단독다가구"
"847","경기도 수원시 영통구 영통동","9**","25m이상","26.40","월세","202411","07","3,000","27","2004","영일로","202502~202602","신규","-","","","단독다가구"
"848","경기도 수원시 영통구 영통동","1***","25m미만","26.40","월세","202411","07","500","38","2001","반달로","202412~202512","신규","-","","","단독다가구"
"849","경기도 수원시 영통구 영통동","1***","25m이상","26.40","월세","202411","06","500","40","","매영로425번길","202412~202512","신규","-","","","단독다가구"
"850","경기도 수원시 영통구 영통동","1***","25m미만","28.00","전세","202411","06","7,500","0","2003","반달로","202502~202601","신규","-","","","단독다가구"
"851","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202411","06","300","44","2001","매영로415번길","202501~202601","신규","-","","","단독다가구"
"852","경기도 수원시 영통구 영통동","1***","25m미만","26.40","월세","202411","06","500","42","2001","반달로","202412~202512","신규","-","","","단독다가구"
"853","경기도 수원시 영통구 영통동","1***","12m미만","21.50","전세","202411","05","5,000","0","","청명북로7번길","202412~202612","신규","-","","","단독다가구"
"854","경기도 수원시 영통구 영통동","9**","12m미만","24.99","월세","202411","04","500","41","2004","봉영로1482번길","202411~202511","갱신","-","500","36","단독다가구"
"855","경기도 수원시 영통구 영통동","1***","12m미만","56.00","월세","202411","04","500","70","1998","청명남로4번길","202411~202511","신규","-","","","단독다가구"
"856","경기도 수원시 영통구 영통동","9**","25m이상","21.00","월세","202411","04","500","42","1999","매영로","202501~202601","신규","-","","","단독다가구"
"857","경기도 수원시 영통구 영통동","9**","12m미만","21.00","월세","202411","02","3,000","25","2001","봉영로1482번길","202411~202611","신규","-","","","단독다가구"
"858","경기도 수원시 영통구 영통동","1***","25m미만","60.00","월세","202411","02","1,000","73","1998","청명로59번길","202501~202601","신규","-","","","단독다가구"
"859","경기도 수원시 영통구 영통동","7*","12m미만","32.14","전세","202411","02","19,000","0","2022","영통로351번길","202411~202611","신규","-","","","단독다가구"
"860","경기도 수원시 영통구 영통동","7*","12m미만","32.14","전세","202411","02","19,000","0","2022","영통로351번길","202411~202611","신규","-","","","단독다가구"
"861","경기도 수원시 영통구 영통동","1***","25m이상","38.00","월세","202411","02","2,000","70","1998","청명남로4번길","202411~202511","신규","-","","","단독다가구"
"862","경기도 수원시 영통구 영통동","9**","12m미만","26.40","월세","202411","01","1,000","43","2001","덕영대로1673번길","202501~202601","신규","-","","","단독다가구"
"863","경기도 수원시 영통구 영통동","1***","12m미만","116.96","월세","202411","01","2,000","100","1998","청명남로4번길","202412~202612","신규","-","","","단독다가구"
"864","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202410","31","300","41","2003","청명로43번길","202412~202512","신규","-","","","단독다가구"
"865","경기도 수원시 영통구 영통동","9**","25m이상","22.00","월세","202410","30","500","45","2001","덕영대로1673번길","202410~202602","신규","-","","","단독다가구"
"866","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202410","29","300","35","","청명로43번길","202412~202512","신규","-","","","단독다가구"
"867","경기도 수원시 영통구 영통동","1***","12m미만","23.07","전세","202410","29","8,000","0","2000","청명남로4번길","202412~202612","신규","-","","","단독다가구"
"868","경기도 수원시 영통구 영통동","9**","12m미만","25.99","월세","202410","26","500","40","2001","봉영로1482번길","202410~202510","신규","-","","","단독다가구"
"869","경기도 수원시 영통구 영통동","1***","12m미만","40.00","월세","202410","26","500","63","2002","영일로21번길","202410~202510","신규","-","","","단독다가구"
"870","경기도 수원시 영통구 영통동","1***","12m미만","49.58","월세","202410","25","2,000","85","2021","청명남로4번길","202410~202510","신규","-","","","단독다가구"
"871","경기도 수원시 영통구 영통동","1***","12m미만","29.76","전세","202410","25","7,000","0","2001","청명남로50번길","202411~202611","신규","-","","","단독다가구"
"872","경기도 수원시 영통구 영통동","1***","12m미만","29.76","전세","202410","25","7,000","0","2001","청명남로50번길","202411~202611","신규","-","","","단독다가구"
"873","경기도 수원시 영통구 영통동","1***","12m미만","18.00","월세","202410","25","500","40","2000","청명남로12번길","-","-","-","","","단독다가구"
"874","경기도 수원시 영통구 영통동","1***","12m미만","49.58","월세","202410","25","2,000","85","2021","청명남로4번길","202410~202510","신규","-","","","단독다가구"
"875","경기도 수원시 영통구 영통동","1***","25m미만","24.00","월세","202410","24","500","50","2001","청명로21번길","202411~202511","신규","-","","","단독다가구"
"876","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202410","21","300","34","1999","청명로59번길","202410~202510","신규","-","","","단독다가구"
"877","경기도 수원시 영통구 영통동","1***","12m미만","23.00","월세","202410","21","300","45","2001","청명북로","202410~202510","신규","-","","","단독다가구"
"878","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202410","20","1,000","33","2000","청명북로7번길","202411~202511","신규","-","","","단독다가구"
