"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-10-20 ~ 2025-10-19"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 수원시 영통구"
"읍면동 : 영통동"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"141","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","전세","59.8400","202509","20","29,000","0","1","1998","영통로 232","202512~202712","신규","-","","","아파트"
"142","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골두산","월세","59.8400","202509","20","3,000","105","7","1997","영통로 232","202510~202710","갱신","사용","3,000","100","아파트"
"143","경기도 수원시 영통구 영통동","1053-2","1053","0002","벽산(1053-2)","전세","84.9600","202509","20","32,550","0","19","1997","봉영로1744번길 11","202510~202710","갱신","사용","31,000","0","아파트"
"144","경기도 수원시 영통구 영통동","1046-1","1046","0001","청명마을삼성","월세","119.8710","202509","20","5,000","180","8","2001","청명북로 33","202509~202709","갱신","사용","5,000","170","아파트"
"145","경기도 수원시 영통구 영통동","1154","1154","0000","영통라온프라이빗","전세","59.8334","202509","20","43,000","0","3","2017","영통로200번길 111","202510~202710","신규","-","","","아파트"
"146","경기도 수원시 영통구 영통동","1046-1","1046","0001","청명마을삼성","전세","134.2390","202509","19","60,000","0","11","2001","청명북로 33","202512~202712","신규","-","","","아파트"
"147","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","49.7600","202509","19","25,200","0","18","1999","영통로514번길 53","202512~202712","갱신","사용","24,000","0","아파트"
"148","경기도 수원시 영통구 영통동","1054-3","1054","0003","황골마을신명","전세","59.9900","202509","19","29,500","0","6","1997","봉영로1770번길 21","202512~202712","신규","-","","","아파트"
"149","경기도 수원시 영통구 영통동","956-2","0956","0002","청명마을대우","월세","99.8700","202509","19","40,000","110","3","1998","영통로 460","202509~202609","갱신","-","4,000","110","아파트"
"150","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202509","19","28,875","0","11","1999","봉영로1517번길 27","202512~202712","갱신","사용","27,500","0","아파트"
"151","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","월세","38.1600","202509","19","2,000","62","12","2002","덕영대로1555번길 20","202511~202611","갱신","-","2,000","59","아파트"
"152","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","월세","49.7100","202509","19","2,000","89","1","2002","덕영대로1555번길 20","202511~202711","갱신","사용","2,000","85","아파트"
"153","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","49.5900","202509","19","25,500","0","13","1997","영통로290번길 26","202511~202711","신규","-","","","아파트"
"154","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","월세","59.9900","202509","19","23,000","10","2","1997","영통로290번길 26","202510~202710","신규","-","","","아파트"
"155","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","월세","59.8400","202509","19","3,000","115","18","1998","영통로 232","202510~202710","신규","-","","","아파트"
"156","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골두산","전세","59.8400","202509","19","25,000","0","15","1997","영통로 232","202511~202711","신규","-","","","아파트"
"157","경기도 수원시 영통구 영통동","1047-1","1047","0001","건영1차","전세","134.8100","202509","19","55,000","0","13","1999","청명로 100","202512~202712","신규","-","","","아파트"
"158","경기도 수원시 영통구 영통동","1046-1","1046","0001","청명마을삼성","전세","92.2330","202509","19","59,000","0","6","2001","청명북로 33","202509~202709","갱신","-","58,500","0","아파트"
"159","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","전세","59.8400","202509","18","27,000","0","8","1998","영통로 232","202511~202711","신규","-","","","아파트"
"160","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","월세","59.8000","202509","18","3,000","120","15","1999","영통로514번길 53","202511~202711","신규","-","","","아파트"
"161","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202509","18","29,000","0","18","1997","영통로 498","202512~202712","갱신","사용","28,000","0","아파트"
"162","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202509","18","2,000","110","2","1997","영통로 498","202510~202710","신규","-","","","아파트"
"163","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202509","18","27,000","0","1","1997","영통로 498","202509~202709","갱신","-","22,000","0","아파트"
"164","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실진흥","월세","59.9650","202509","18","5,000","90","15","1997","매영로310번길 12","202509~202510","신규","-","","","아파트"
"165","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실신성","전세","59.9650","202509","18","25,000","0","1","1997","매영로310번길 12","202511~202711","신규","-","","","아파트"
"166","경기도 수원시 영통구 영통동","968","0968","0000","신나무실동보","월세","84.9000","202509","18","10,000","120","11","1997","봉영로1517번길 76","202509~202709","갱신","-","7,000","100","아파트"
"167","경기도 수원시 영통구 영통동","969-1","0969","0001","삼성","전세","84.8400","202509","18","35,170","0","2","1997","봉영로1517번길 73","202510~202710","갱신","사용","33,500","0","아파트"
"168","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","59.9900","202509","18","30,000","0","14","1997","영통로290번길 26","202511~202711","신규","-","","","아파트"
"169","경기도 수원시 영통구 영통동","957-6","0957","0006","영통에듀파크(331동~337동)","전세","84.9600","202509","18","55,000","0","4","1997","청명로 132","202511~202711","신규","-","","","아파트"
"170","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실신안","전세","59.9650","202509","17","22,000","0","12","1997","매영로310번길 12","202510~202710","갱신","사용","22,000","0","아파트"
"171","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","월세","49.7600","202509","17","4,000","85","9","1999","영통로514번길 53","202510~202710","신규","-","","","아파트"
"172","경기도 수원시 영통구 영통동","1054-3","1054","0003","황골마을신명","전세","59.9500","202509","17","32,000","0","6","1997","봉영로1770번길 21","202511~202711","갱신","-","32,000","0","아파트"
"173","경기도 수원시 영통구 영통동","1053-2","1053","0002","풍림","전세","84.8400","202509","17","31,500","0","3","1997","봉영로1744번길 11","202510~202710","갱신","사용","30,000","0","아파트"
"174","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9900","202509","17","25,200","0","10","1997","영통로290번길 25","-","-","-","","","아파트"
"175","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9900","202509","17","25,200","0","10","1997","영통로290번길 25","202510~202710","갱신","사용","24,000","0","아파트"
"176","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실신안","전세","59.9650","202509","17","25,500","0","4","1997","매영로310번길 12","202512~202712","신규","-","","","아파트"
"177","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실신성","전세","59.9650","202509","17","27,500","0","14","1997","매영로310번길 12","202511~202711","신규","-","","","아파트"
"178","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","월세","59.9900","202509","17","3,000","110","9","1997","영통로290번길 26","202510~202710","신규","-","","","아파트"
"179","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골두산","전세","59.8400","202509","17","26,000","0","2","1997","영통로 232","202512~202712","신규","-","","","아파트"
"180","경기도 수원시 영통구 영통동","1048-2","1048","0002","청명마을(주공)","전세","59.9400","202509","16","32,000","0","2","1997","청명북로 81","202510~202710","신규","-","","","아파트"
"181","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202509","16","31,500","0","15","1999","봉영로1517번길 27","202512~202712","갱신","사용","30,000","0","아파트"
"182","경기도 수원시 영통구 영통동","1048-2","1048","0002","청명마을(주공)","전세","49.7600","202509","16","29,000","0","13","1997","청명북로 81","202510~202710","신규","-","","","아파트"
"183","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202509","16","3,000","110","4","1997","영통로 498","202510~202710","신규","-","","","아파트"
"184","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3400","202509","15","32,000","0","5","1999","봉영로1517번길 27","202509~202709","신규","-","","","아파트"
"185","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","월세","59.9600","202509","15","2,000","100","1","2002","덕영대로1555번길 20","202511~202711","갱신","-","2,000","90","아파트"
"186","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","59.9600","202509","15","32,000","0","10","2002","덕영대로1555번길 20","202509~202709","갱신","-","27,000","0","아파트"
"187","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","49.5900","202509","15","23,000","0","19","1997","영통로290번길 25","202509~202909","갱신","-","20,000","0","아파트"
"188","경기도 수원시 영통구 영통동","968","0968","0000","신나무실동보","전세","84.9000","202509","15","38,850","0","9","1997","봉영로1517번길 76","202510~202710","갱신","사용","37,000","0","아파트"
"189","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","59.9900","202509","15","25,720","0","5","1997","영통로290번길 26","202510~202710","갱신","사용","24,500","0","아파트"
"190","경기도 수원시 영통구 영통동","967-2","0967","0002","신나무실극동","전세","84.9000","202509","15","44,000","0","11","1999","봉영로1517번길 30","202511~202711","신규","-","","","아파트"
"191","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202509","15","27,300","0","4","1999","봉영로1517번길 27","202509~202709","갱신","사용","26,000","0","아파트"
"192","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202509","15","26,000","0","12","1999","봉영로1517번길 27","202510~202710","갱신","사용","26,000","0","아파트"
"193","경기도 수원시 영통구 영통동","1053-2","1053","0002","풍림","전세","84.8400","202509","14","9,000","0","11","1997","봉영로1744번길 11","202509~202709","신규","-","","","아파트"
"194","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","전세","59.8400","202509","14","24,885","0","6","1998","영통로 232","202510~202710","갱신","사용","23,700","0","아파트"
"195","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","전세","59.8400","202509","14","31,000","0","13","1997","영통로 232","202511~202711","신규","-","","","아파트"
"196","경기도 수원시 영통구 영통동","1054-3","1054","0003","황골마을한국","전세","59.9900","202509","12","26,250","0","6","1998","봉영로1770번길 21","202601~202801","갱신","사용","25,000","0","아파트"
"197","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","59.9900","202509","12","29,000","0","10","1999","영통로514번길 53","202509~202709","신규","-","","","아파트"
"198","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","49.7600","202509","12","22,000","0","16","1997","영통로 498","202510~202710","갱신","-","20,000","5","아파트"
"199","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202509","12","25,000","0","12","1997","영통로 498","202510~202710","갱신","-","16,000","25","아파트"
"200","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202509","12","33,000","0","17","1997","영통로 498","202511~202704","신규","-","","","아파트"
